datetime,branch,total_register,solar_register,mf,power_kw,power_factor,import_register,register_delta,consumption_kwh
2025-10-12 19:00:00,Branch A,1570.72998,0.0,160,0.964999974,0.833999991,1570.72998,0.0899650000001202,14.394400000019232
2025-10-12 19:05:00,Branch A,1570.800049,0.0,160,0.902999997,0.816999972,1570.800049,0.07006899999987581,11.21103999998013
2025-10-12 19:10:00,Branch A,1570.880005,0.0,160,0.935000002,0.825999975,1570.880005,0.07995600000003833,12.792960000006133
2025-10-12 19:15:00,Branch A,1570.959961,0.0,160,0.958000004,0.829999983,1570.959961,0.07995600000003833,12.792960000006133
2025-10-12 19:20:00,Branch A,1571.050049,0.0,160,0.943000019,0.833999991,1571.050049,0.09008799999992334,14.414079999987734
2025-10-12 19:25:00,Branch A,1571.119995,0.0,160,1.042000055,0.813000023,1571.119995,0.06994600000007267,11.191360000011628
2025-10-12 19:30:00,Branch A,1571.199951,0.0,160,1.057999969,0.813000023,1571.199951,0.07995600000003833,12.792960000006133
2025-10-12 19:35:00,Branch A,1571.280029,0.0,160,0.875999987,0.813000023,1571.280029,0.08007799999995768,12.81247999999323
2025-10-12 19:40:00,Branch A,1571.359985,0.0,160,0.852999985,0.818000019,1571.359985,0.07995600000003833,12.792960000006133
2025-10-12 19:45:00,Branch A,1571.430054,0.0,160,0.958999991,0.819000006,1571.430054,0.07006899999987581,11.21103999998013
2025-10-12 19:50:00,Branch A,1571.52002,0.0,160,0.870999992,0.83099997,1571.52002,0.08996600000000399,14.394560000000638
2025-10-12 19:55:00,Branch A,1571.599976,0.0,160,0.861999989,0.824000001,1571.599976,0.07995600000003833,12.792960000006133
2025-10-12 20:00:00,Branch A,1571.680054,0.0,160,0.816999972,0.813000023,1571.680054,0.08007799999995768,12.81247999999323
2025-10-12 20:05:00,Branch A,1571.75,0.0,160,0.866999984,0.80400002,1571.75,0.06994600000007267,11.191360000011628
2025-10-12 20:10:00,Branch A,1571.819946,0.0,160,0.93900001,0.797999978,1571.819946,0.06994600000007267,11.191360000011628
2025-10-12 20:15:00,Branch A,1571.890015,0.0,160,0.85799998,0.825999975,1571.890015,0.07006899999987581,11.21103999998013
2025-10-12 20:20:00,Branch A,1571.969971,0.0,160,0.851000011,0.799000025,1571.969971,0.07995600000003833,12.792960000006133
2025-10-12 20:25:00,Branch A,1572.030029,0.0,160,0.799000025,0.81400001,1572.030029,0.06005800000002637,9.609280000004219
2025-10-12 20:30:00,Branch A,1572.099976,0.0,160,0.911000013,0.833999991,1572.099976,0.06994699999995646,11.191519999993034
2025-10-12 20:35:00,Branch A,1572.180054,0.0,160,0.818000019,0.839999974,1572.180054,0.08007799999995768,12.81247999999323
2025-10-12 20:40:00,Branch A,1572.25,0.0,160,0.943000019,0.799000025,1572.25,0.06994600000007267,11.191360000011628
2025-10-12 20:45:00,Branch A,1572.319946,0.0,160,0.818000019,0.825999975,1572.319946,0.06994600000007267,11.191360000011628
2025-10-12 20:50:00,Branch A,1572.390015,0.0,160,0.81099999,0.833000004,1572.390015,0.07006899999987581,11.21103999998013
2025-10-12 20:55:00,Branch A,1572.459961,0.0,160,0.810000002,0.819000006,1572.459961,0.06994600000007267,11.191360000011628
2025-10-12 21:05:00,Branch A,1572.680054,0.0,160,0.864000022,0.805000007,1572.680054,0.22009299999990617,35.21487999998499
2025-10-12 21:15:00,Branch A,1572.800049,0.0,160,0.823000014,0.833000004,1572.800049,0.11999500000001717,19.199200000002747
2025-10-12 21:25:00,Branch A,1572.939941,0.0,160,0.795000017,0.822000027,1572.939941,0.13989200000014534,22.382720000023255
2025-10-12 21:35:00,Branch A,1573.069946,0.0,160,0.765999973,0.791000009,1573.069946,0.13000499999998283,20.800799999997253
2025-10-12 21:45:00,Branch A,1573.219971,0.0,160,0.754000008,0.83099997,1573.219971,0.15002499999991414,24.003999999986263
2025-10-12 21:55:00,Branch A,1573.339966,0.0,160,0.880999982,0.810000002,1573.339966,0.11999500000001717,19.199200000002747
2025-10-12 22:05:00,Branch A,1573.48999,0.0,160,0.722000003,0.772000015,1573.48999,0.15002400000003036,24.003840000004857
2025-10-12 22:15:00,Branch A,1573.599976,0.0,160,0.711000025,0.824000001,1573.599976,0.1099859999999353,17.59775999998965
2025-10-12 22:25:00,Branch A,1573.719971,0.0,160,0.781000018,0.757000029,1573.719971,0.11999500000001717,19.199200000002747
2025-10-12 22:30:00,Branch A,1573.790039,0.0,160,0.75999999,0.781000018,1573.790039,0.07006799999999203,11.210879999998724
2025-10-12 22:35:00,Branch A,1573.849976,0.0,160,0.861999989,0.774999976,1573.849976,0.0599369999999908,9.589919999998529
2025-10-12 22:40:00,Branch A,1573.900024,0.0,160,0.68900001,0.824000001,1573.900024,0.05004800000006071,8.007680000009714
2025-10-12 22:45:00,Branch A,1573.959961,0.0,160,0.774999976,0.781000018,1573.959961,0.0599369999999908,9.589919999998529
2025-10-12 22:50:00,Branch A,1574.030029,0.0,160,0.772000015,0.771000028,1574.030029,0.07006799999999203,11.210879999998724
2025-10-12 22:55:00,Branch A,1574.099976,0.0,160,0.82099998,0.772000015,1574.099976,0.06994699999995646,11.191519999993034
2025-10-12 23:00:00,Branch A,1574.160034,0.0,160,0.77700001,0.755999982,1574.160034,0.06005800000002637,9.609280000004219
2025-10-12 23:05:00,Branch A,1574.219971,0.0,160,0.757000029,0.760999978,1574.219971,0.0599369999999908,9.589919999998529
2025-10-12 23:10:00,Branch A,1574.300049,0.0,160,0.790000021,0.757000029,1574.300049,0.08007799999995768,12.81247999999323
2025-10-12 23:15:00,Branch A,1574.349976,0.0,160,0.595000029,0.757000029,1574.349976,0.049927000000025146,7.988320000004023
2025-10-12 23:20:00,Branch A,1574.400024,0.0,160,0.589999974,0.771000028,1574.400024,0.05004800000006071,8.007680000009714
2025-10-12 23:25:00,Branch A,1574.459961,0.0,160,0.855000019,0.792999983,1574.459961,0.0599369999999908,9.589919999998529
2025-10-12 23:30:00,Branch A,1574.530029,0.0,160,0.582000017,0.790000021,1574.530029,0.07006799999999203,11.210879999998724
2025-10-12 23:35:00,Branch A,1574.579956,0.0,160,0.819000006,0.800000012,1574.579956,0.049927000000025146,7.988320000004023
2025-10-12 23:40:00,Branch A,1574.650024,0.0,160,0.888999999,0.765999973,1574.650024,0.07006799999999203,11.210879999998724
2025-10-12 23:45:00,Branch A,1574.709961,0.0,160,0.759000003,0.765999973,1574.709961,0.0599369999999908,9.589919999998529
2025-10-12 23:50:00,Branch A,1574.790039,0.0,160,0.749000013,0.811999977,1574.790039,0.08007799999995768,12.81247999999323
2025-10-12 23:55:00,Branch A,1574.849976,0.0,160,0.847000003,0.777999997,1574.849976,0.0599369999999908,9.589919999998529
2025-10-13 00:00:00,Branch A,1574.900024,0.0,160,0.497000009,0.819000006,1574.900024,0.05004800000006071,8.007680000009714
2025-10-13 00:05:00,Branch A,1574.959961,0.0,160,0.73299998,0.827000022,1574.959961,0.0599369999999908,9.589919999998529
2025-10-13 00:10:00,Branch A,1575.030029,0.0,160,0.750999987,0.828999996,1575.030029,0.07006799999999203,11.210879999998724
2025-10-13 00:15:00,Branch A,1575.079956,0.0,160,0.690999985,0.838999987,1575.079956,0.049927000000025146,7.988320000004023
2025-10-13 00:20:00,Branch A,1575.130005,0.0,160,0.577000022,0.791999996,1575.130005,0.0500489999999445,8.00783999999112
2025-10-13 00:25:00,Branch A,1575.180054,0.0,160,0.711000025,0.843999982,1575.180054,0.0500489999999445,8.00783999999112
2025-10-13 00:30:00,Branch A,1575.25,0.0,160,0.711000025,0.819999993,1575.25,0.06994600000007267,11.191360000011628
2025-10-13 00:35:00,Branch A,1575.300049,0.0,160,0.751999974,0.82099998,1575.300049,0.0500489999999445,8.00783999999112
2025-10-13 00:40:00,Branch A,1575.359985,0.0,160,0.610000014,0.838999987,1575.359985,0.059936000000107015,9.589760000017122
2025-10-13 00:45:00,Branch A,1575.410034,0.0,160,0.717999995,0.836000025,1575.410034,0.0500489999999445,8.00783999999112
2025-10-13 00:50:00,Branch A,1575.469971,0.0,160,0.725000024,0.839999974,1575.469971,0.0599369999999908,9.589919999998529
2025-10-13 00:55:00,Branch A,1575.540039,0.0,160,0.79400003,0.825999975,1575.540039,0.07006799999999203,11.210879999998724
2025-10-13 01:00:00,Branch A,1575.599976,0.0,160,0.763000011,0.819999993,1575.599976,0.0599369999999908,9.589919999998529
2025-10-13 01:05:00,Branch A,1575.660034,0.0,160,0.823000014,0.811999977,1575.660034,0.06005800000002637,9.609280000004219
2025-10-13 01:10:00,Branch A,1575.72998,0.0,160,0.781000018,0.813000023,1575.72998,0.06994600000007267,11.191360000011628
2025-10-13 01:15:00,Branch A,1575.790039,0.0,160,0.791999996,0.811999977,1575.790039,0.060058999999910156,9.609439999985625
2025-10-13 01:20:00,Branch A,1575.849976,0.0,160,0.816999972,0.800999999,1575.849976,0.0599369999999908,9.589919999998529
2025-10-13 01:25:00,Branch A,1575.910034,0.0,160,0.819000006,0.796000004,1575.910034,0.06005800000002637,9.609280000004219
2025-10-13 01:30:00,Branch A,1575.97998,0.0,160,0.843999982,0.800000012,1575.97998,0.06994600000007267,11.191360000011628
2025-10-13 01:35:00,Branch A,1576.050049,0.0,160,0.799000025,0.814999998,1576.050049,0.07006899999987581,11.21103999998013
2025-10-13 01:40:00,Branch A,1576.119995,0.0,160,0.80400002,0.818000019,1576.119995,0.06994600000007267,11.191360000011628
2025-10-13 01:45:00,Branch A,1576.170044,0.0,160,0.828000009,0.800999999,1576.170044,0.0500489999999445,8.00783999999112
2025-10-13 01:50:00,Branch A,1576.25,0.0,160,0.824999988,0.800000012,1576.25,0.07995600000003833,12.792960000006133
2025-10-13 01:55:00,Branch A,1576.310059,0.0,160,0.808000028,0.796000004,1576.310059,0.060058999999910156,9.609439999985625
2025-10-13 02:00:00,Branch A,1576.390015,0.0,160,0.810000002,0.808000028,1576.390015,0.07995600000003833,12.792960000006133
2025-10-13 02:05:00,Branch A,1576.449951,0.0,160,0.846000016,0.811999977,1576.449951,0.059936000000107015,9.589760000017122
2025-10-13 02:10:00,Branch A,1576.52002,0.0,160,0.808000028,0.819999993,1576.52002,0.07006899999987581,11.21103999998013
2025-10-13 02:15:00,Branch A,1576.589966,0.0,160,0.819999993,0.82099998,1576.589966,0.06994600000007267,11.191360000011628
2025-10-13 02:20:00,Branch A,1576.660034,0.0,160,0.833999991,0.828000009,1576.660034,0.07006799999999203,11.210879999998724
2025-10-13 02:25:00,Branch A,1576.72998,0.0,160,0.806999981,0.845000029,1576.72998,0.06994600000007267,11.191360000011628
2025-10-13 02:30:00,Branch A,1576.790039,0.0,160,0.791999996,0.841000021,1576.790039,0.060058999999910156,9.609439999985625
2025-10-13 02:35:00,Branch A,1576.849976,0.0,160,0.759000003,0.814999998,1576.849976,0.0599369999999908,9.589919999998529
2025-10-13 02:40:00,Branch A,1576.920044,0.0,160,0.805000007,0.808000028,1576.920044,0.07006799999999203,11.210879999998724
2025-10-13 02:45:00,Branch A,1576.97998,0.0,160,0.899999976,0.842000008,1576.97998,0.059936000000107015,9.589760000017122
2025-10-13 02:50:00,Branch A,1577.050049,0.0,160,0.815999985,0.81099999,1577.050049,0.07006899999987581,11.21103999998013
2025-10-13 02:55:00,Branch A,1577.119995,0.0,160,0.89200002,0.838,1577.119995,0.06994600000007267,11.191360000011628
2025-10-13 03:05:00,Branch A,1577.310059,0.0,160,0.72299999,0.764999986,1577.310059,0.19006399999989299,30.410239999982878
2025-10-13 03:15:00,Branch A,1577.430054,0.0,160,0.861000001,0.828000009,1577.430054,0.11999500000001717,19.199200000002747
2025-10-13 03:25:00,Branch A,1577.560059,0.0,160,0.744000018,0.843999982,1577.560059,0.13000499999998283,20.800799999997253
2025-10-13 03:35:00,Branch A,1577.699951,0.0,160,0.902999997,0.81400001,1577.699951,0.13989200000014534,22.382720000023255
2025-10-13 03:45:00,Branch A,1577.839966,0.0,160,0.939999998,0.809000015,1577.839966,0.1400149999999485,22.402399999991758
2025-10-13 03:55:00,Branch A,1577.98999,0.0,160,0.90200001,0.833000004,1577.98999,0.15002400000003036,24.003840000004857
2025-10-13 04:05:00,Branch A,1578.140015,0.0,160,0.91900003,0.81099999,1578.140015,0.15002499999991414,24.003999999986263
2025-10-13 04:15:00,Branch A,1578.280029,0.0,160,0.90200001,0.834999979,1578.280029,0.1400140000000647,22.40224000001035
2025-10-13 04:25:00,Branch A,1578.390015,0.0,160,0.66900003,0.777999997,1578.390015,0.1099859999999353,17.59775999998965
2025-10-13 04:35:00,Branch A,1578.51001,0.0,160,0.727999985,0.796000004,1578.51001,0.11999500000001717,19.199200000002747
2025-10-13 04:45:00,Branch A,1578.630005,0.0,160,0.839999974,0.838,1578.630005,0.11999500000001717,19.199200000002747
2025-10-13 04:55:00,Branch A,1578.76001,0.0,160,0.683000028,0.838999987,1578.76001,0.13000499999998283,20.800799999997253
2025-10-13 05:05:00,Branch A,1578.869995,0.0,160,0.657999992,0.769999981,1578.869995,0.10998500000005151,17.597600000008242
2025-10-13 05:15:00,Branch A,1578.97998,0.0,160,0.782999992,0.837000012,1578.97998,0.10998500000005151,17.597600000008242
2025-10-13 05:20:00,Branch A,1579.050049,0.0,160,0.899999976,0.870000005,1579.050049,0.07006899999987581,11.21103999998013
2025-10-13 05:25:00,Branch A,1579.140015,0.0,160,0.925000012,0.884000003,1579.140015,0.08996600000000399,14.394560000000638
2025-10-13 05:35:00,Branch A,1579.310059,0.0,160,0.953999996,0.866999984,1579.310059,0.17004399999996167,27.207039999993867
2025-10-13 05:45:00,Branch A,1579.459961,0.0,160,1.034999967,0.861999989,1579.459961,0.149902000000111,23.98432000001776
2025-10-13 05:55:00,Branch A,1579.630005,0.0,160,1.021999955,0.874000013,1579.630005,0.17004399999996167,27.207039999993867
2025-10-13 06:05:00,Branch A,1579.800049,0.0,160,0.998000026,0.874000013,1579.800049,0.17004399999996167,27.207039999993867
2025-10-13 06:15:00,Branch A,1579.969971,0.0,160,1.014000058,0.865999997,1579.969971,0.16992200000004232,27.18752000000677
2025-10-13 06:25:00,Branch A,1580.150024,0.0,160,1.164999962,0.860000014,1580.150024,0.18005300000004354,28.808480000006966
2025-10-13 07:30:00,Branch A,1581.530029,0.0,160,1.30400002,0.809000015,1581.530029,1.3800049999999828,220.80079999999725
2025-10-13 07:40:00,Branch A,1581.719971,0.0,160,1.340999961,0.839999974,1581.719971,0.18994199999997363,30.39071999999578
2025-10-13 07:50:00,Branch A,1581.97998,0.0,160,1.289999962,0.790000021,1581.97998,0.26000900000008187,41.6014400000131
2025-10-13 08:00:00,Branch A,1582.160034,0.0,160,1.279999971,0.781000018,1582.160034,0.18005399999992733,28.808639999988372
2025-10-13 08:10:00,Branch A,1582.349976,0.0,160,1.215999961,0.791999996,1582.349976,0.18994199999997363,30.39071999999578
2025-10-13 08:20:00,Branch A,1582.540039,0.0,160,1.203999996,0.779999971,1582.540039,0.1900630000000092,30.41008000000147
2025-10-13 08:25:00,Branch A,1582.650024,0.0,160,1.136999965,0.787999988,1582.650024,0.10998500000005151,17.597600000008242
2025-10-13 08:35:00,Branch A,1582.849976,0.0,160,1.154999971,0.779999971,1582.849976,0.1999519999999393,31.992319999990286
2025-10-13 08:45:00,Branch A,1583.050049,0.0,160,1.121000051,0.739000022,1583.050049,0.20007299999997485,32.01167999999598
2025-10-13 08:55:00,Branch A,1583.23999,0.0,160,1.141000032,0.723999977,1583.23999,0.18994100000008984,30.390560000014375
2025-10-13 09:05:00,Branch A,1583.5,0.0,160,1.175999999,0.746999979,1583.5,0.26000999999996566,41.601599999994505
2025-10-13 09:15:00,Branch A,1583.699951,0.0,160,1.524999976,0.792999983,1583.699951,0.1999510000000555,31.99216000000888
2025-10-13 09:25:00,Branch A,1583.920044,0.0,160,1.534000039,0.773999989,1583.920044,0.22009299999990617,35.21487999998499
2025-10-13 09:35:00,Branch A,1584.150024,0.0,160,1.373000026,0.785000026,1584.150024,0.22998000000006869,36.79680000001099
2025-10-13 09:45:00,Branch A,1584.349976,0.0,160,1.144000053,0.73299998,1584.349976,0.1999519999999393,31.992319999990286
2025-10-13 09:55:00,Branch A,1584.51001,0.0,160,0.967000008,0.708999991,1584.51001,0.160033999999996,25.605439999999362
2025-10-13 10:00:00,Branch A,1584.560059,0.0,160,1.177999973,0.749000013,1584.560059,0.0500489999999445,8.00783999999112
2025-10-13 10:05:00,Branch A,1584.670044,0.0,160,1.149000049,0.776000023,1584.670044,0.10998500000005151,17.597600000008242
2025-10-13 10:10:00,Branch A,1584.76001,0.0,160,1.065999985,0.74000001,1584.76001,0.08996600000000399,14.394560000000638
2025-10-13 10:15:00,Branch A,1584.869995,0.0,160,1.052000046,0.744000018,1584.869995,0.10998500000005151,17.597600000008242
2025-10-13 10:20:00,Branch A,1584.949951,0.0,160,1.082999945,0.722000003,1584.949951,0.07995600000003833,12.792960000006133
2025-10-13 10:25:00,Branch A,1585.030029,0.0,160,1.164999962,0.725000024,1585.030029,0.08007799999995768,12.81247999999323
2025-10-13 10:30:00,Branch A,1585.119995,0.0,160,1.082000017,0.737999976,1585.119995,0.08996600000000399,14.394560000000638
2025-10-13 10:35:00,Branch A,1585.209961,0.0,160,0.975000024,0.707000017,1585.209961,0.08996600000000399,14.394560000000638
2025-10-13 10:40:00,Branch A,1585.300049,0.0,160,1.113000035,0.736999989,1585.300049,0.09008799999992334,14.414079999987734
2025-10-13 10:45:00,Branch A,1585.390015,0.0,160,1.152999997,0.745000005,1585.390015,0.08996600000000399,14.394560000000638
2025-10-13 10:50:00,Branch A,1585.47998,0.0,160,1.087000012,0.735000014,1585.47998,0.0899650000001202,14.394400000019232
2025-10-13 10:55:00,Branch A,1585.599976,0.0,160,1.223999977,0.749000013,1585.599976,0.11999599999990096,19.199359999984154
2025-10-13 11:00:00,Branch A,1585.670044,0.0,160,1.072000027,0.718999982,1585.670044,0.07006799999999203,11.210879999998724
2025-10-13 11:05:00,Branch A,1585.77002,0.0,160,1.100000024,0.759000003,1585.77002,0.09997599999996964,15.996159999995143
2025-10-13 11:10:00,Branch A,1585.859985,0.0,160,0.930999994,0.734000027,1585.859985,0.0899650000001202,14.394400000019232
2025-10-13 11:15:00,Branch A,1585.920044,0.0,160,0.86500001,0.697000027,1585.920044,0.060058999999910156,9.609439999985625
2025-10-13 11:20:00,Branch A,1586.01001,0.0,160,0.930999994,0.70599997,1586.01001,0.08996600000000399,14.394560000000638
2025-10-13 11:25:00,Branch A,1586.099976,0.0,160,0.911000013,0.707000017,1586.099976,0.08996600000000399,14.394560000000638
2025-10-13 11:30:00,Branch A,1586.180054,0.0,160,1.128999949,0.778999984,1586.180054,0.08007799999995768,12.81247999999323
2025-10-13 11:35:00,Branch A,1586.26001,0.0,160,0.837000012,0.686999977,1586.26001,0.07995600000003833,12.792960000006133
2025-10-13 11:40:00,Branch A,1586.339966,0.0,160,1.004999995,0.749000013,1586.339966,0.07995600000003833,12.792960000006133
2025-10-13 11:45:00,Branch A,1586.410034,0.0,160,0.968999982,0.708999991,1586.410034,0.07006799999999203,11.210879999998724
2025-10-13 11:50:00,Branch A,1586.5,0.0,160,1.077000022,0.77700001,1586.5,0.08996600000000399,14.394560000000638
2025-10-13 11:55:00,Branch A,1586.589966,0.0,160,1.034000039,0.745999992,1586.589966,0.08996600000000399,14.394560000000638
2025-10-13 12:00:00,Branch A,1586.680054,0.0,160,1.152999997,0.771000028,1586.680054,0.09008799999992334,14.414079999987734
2025-10-13 12:05:00,Branch A,1586.77002,0.0,160,1.080000043,0.731000006,1586.77002,0.08996600000000399,14.394560000000638
2025-10-13 12:10:00,Branch A,1586.849976,0.0,160,1.14199996,0.750999987,1586.849976,0.07995600000003833,12.792960000006133
2025-10-13 12:15:00,Branch A,1586.959961,0.0,160,1.184000015,0.765999973,1586.959961,0.10998500000005151,17.597600000008242
2025-10-13 12:20:00,Branch A,1587.060059,0.0,160,1.200000048,0.751999974,1587.060059,0.100097999999889,16.01567999998224
2025-10-13 12:25:00,Branch A,1587.160034,0.0,160,1.187999964,0.768999994,1587.160034,0.09997500000008586,15.996000000013737
2025-10-13 12:30:00,Branch A,1587.23999,0.0,160,1.194000006,0.73299998,1587.23999,0.07995600000003833,12.792960000006133
2025-10-13 12:35:00,Branch A,1587.329956,0.0,160,1.179999948,0.74000001,1587.329956,0.08996600000000399,14.394560000000638
2025-10-13 12:40:00,Branch A,1587.420044,0.0,160,1.273000002,0.791999996,1587.420044,0.09008799999992334,14.414079999987734
2025-10-13 12:45:00,Branch A,1587.540039,0.0,160,1.220999956,0.763000011,1587.540039,0.11999500000001717,19.199200000002747
2025-10-13 12:50:00,Branch A,1587.640015,0.0,160,1.177999973,0.750999987,1587.640015,0.09997599999996964,15.996159999995143
2025-10-13 12:55:00,Branch A,1587.76001,0.0,160,1.327999949,0.75999999,1587.76001,0.11999500000001717,19.199200000002747
2025-10-13 13:00:00,Branch A,1587.869995,0.0,160,1.264000058,0.728999972,1587.869995,0.10998500000005151,17.597600000008242
2025-10-13 13:05:00,Branch A,1587.949951,0.0,160,1.148000002,0.763000011,1587.949951,0.07995600000003833,12.792960000006133
2025-10-13 13:10:00,Branch A,1588.060059,0.0,160,1.149999976,0.722000003,1588.060059,0.11010799999985466,17.617279999976745
2025-10-13 13:15:00,Branch A,1588.160034,0.0,160,1.118000031,0.672999978,1588.160034,0.09997500000008586,15.996000000013737
2025-10-13 13:20:00,Branch A,1588.26001,0.0,160,1.213999987,0.739000022,1588.26001,0.09997599999996964,15.996159999995143
2025-10-13 13:25:00,Branch A,1588.390015,0.0,160,1.534000039,0.788999975,1588.390015,0.13000499999998283,20.800799999997253
2025-10-13 13:30:00,Branch A,1588.48999,0.0,160,1.328999996,0.781000018,1588.48999,0.09997500000008586,15.996000000013737
2025-10-13 13:35:00,Branch A,1588.599976,0.0,160,1.302000046,0.760999978,1588.599976,0.1099859999999353,17.59775999998965
2025-10-13 13:40:00,Branch A,1588.719971,0.0,160,1.340999961,0.769999981,1588.719971,0.11999500000001717,19.199200000002747
2025-10-13 13:45:00,Branch A,1588.829956,0.0,160,1.366999984,0.80400002,1588.829956,0.10998500000005151,17.597600000008242
2025-10-13 13:50:00,Branch A,1588.939941,0.0,160,1.399000049,0.768999994,1588.939941,0.10998500000005151,17.597600000008242
2025-10-13 13:55:00,Branch A,1589.060059,0.0,160,1.383000016,0.796999991,1589.060059,0.12011799999982031,19.21887999997125
2025-10-13 14:00:00,Branch A,1589.170044,0.0,160,1.299000025,0.778999984,1589.170044,0.10998500000005151,17.597600000008242
2025-10-13 14:05:00,Branch A,1589.300049,0.0,160,1.508000016,0.791999996,1589.300049,0.13000499999998283,20.800799999997253
2025-10-13 14:10:00,Branch A,1589.430054,0.0,160,1.559000015,0.811999977,1589.430054,0.13000499999998283,20.800799999997253
2025-10-13 14:15:00,Branch A,1589.550049,0.0,160,1.398000002,0.80400002,1589.550049,0.11999500000001717,19.199200000002747
2025-10-13 14:20:00,Branch A,1589.680054,0.0,160,1.521999955,0.819999993,1589.680054,0.13000499999998283,20.800799999997253
2025-10-13 14:25:00,Branch A,1589.800049,0.0,160,1.582999945,0.82099998,1589.800049,0.11999500000001717,19.199200000002747
2025-10-13 14:30:00,Branch A,1589.930054,0.0,160,1.603000045,0.815999985,1589.930054,0.13000499999998283,20.800799999997253
2025-10-13 14:35:00,Branch A,1590.099976,0.0,160,1.860999942,0.84799999,1590.099976,0.16992200000004232,27.18752000000677
2025-10-13 14:40:00,Branch A,1590.26001,0.0,160,1.81400001,0.842000008,1590.26001,0.160033999999996,25.605439999999362
2025-10-13 14:45:00,Branch A,1590.410034,0.0,160,1.909999967,0.865999997,1590.410034,0.15002400000003036,24.003840000004857
2025-10-13 14:50:00,Branch A,1590.550049,0.0,160,1.932000041,0.847000003,1590.550049,0.1400149999999485,22.402399999991758
2025-10-13 14:55:00,Branch A,1590.699951,0.0,160,1.899000049,0.847000003,1590.699951,0.149902000000111,23.98432000001776
2025-10-13 15:05:00,Branch A,1591.199951,0.0,160,1.695000052,0.829999983,1591.199951,0.5,80.0
2025-10-13 15:15:00,Branch A,1591.420044,0.0,160,1.692999959,0.833000004,1591.420044,0.22009299999990617,35.21487999998499
2025-10-13 15:25:00,Branch A,1591.689941,0.0,160,1.881000042,0.839999974,1591.689941,0.2698970000001282,43.18352000002051
2025-10-13 15:35:00,Branch A,1591.98999,0.0,160,1.940999985,0.862999976,1591.98999,0.3000489999999445,48.00783999999112
2025-10-13 15:45:00,Branch A,1592.310059,0.0,160,2.176000118,0.883000016,1592.310059,0.3200689999998758,51.21103999998013
2025-10-13 15:55:00,Branch A,1592.670044,0.0,160,2.140000105,0.893000007,1592.670044,0.3599850000000515,57.59760000000824
2025-10-13 16:05:00,Branch A,1593.0,0.0,160,2.404000044,0.90200001,1593.0,0.32995600000003833,52.79296000000613
2025-10-13 16:10:00,Branch A,1593.160034,0.0,160,2.15199995,0.898999989,1593.160034,0.160033999999996,25.605439999999362
2025-10-13 16:15:00,Branch A,1593.349976,0.0,160,2.181999922,0.894999981,1593.349976,0.18994199999997363,30.39071999999578
2025-10-13 16:20:00,Branch A,1593.540039,0.0,160,2.15899992,0.888999999,1593.540039,0.1900630000000092,30.41008000000147
2025-10-13 16:25:00,Branch A,1593.73999,0.0,160,2.427999973,0.902999997,1593.73999,0.1999510000000555,31.99216000000888
2025-10-13 16:30:00,Branch A,1593.910034,0.0,160,2.312000036,0.916999996,1593.910034,0.17004399999996167,27.207039999993867
2025-10-13 16:35:00,Branch A,1594.099976,0.0,160,2.188999891,0.90200001,1594.099976,0.18994199999997363,30.39071999999578
2025-10-13 16:40:00,Branch A,1594.290039,0.0,160,2.298000097,0.912999988,1594.290039,0.1900630000000092,30.41008000000147
2025-10-13 16:45:00,Branch A,1594.449951,0.0,160,2.421000004,0.916999996,1594.449951,0.15991200000007666,25.585920000012266
2025-10-13 16:50:00,Branch A,1594.650024,0.0,160,2.24000001,0.899999976,1594.650024,0.20007299999997485,32.01167999999598
2025-10-13 16:55:00,Branch A,1594.839966,0.0,160,2.296000004,0.913999975,1594.839966,0.18994199999997363,30.39071999999578
2025-10-13 17:00:00,Branch A,1595.050049,0.0,160,2.355999947,0.912999988,1595.050049,0.2100829999999405,33.61327999999048
2025-10-13 17:05:00,Branch A,1595.23999,0.0,160,2.286000013,0.898999989,1595.23999,0.18994100000008984,30.390560000014375
2025-10-13 17:10:00,Branch A,1595.430054,0.0,160,2.157000065,0.890999973,1595.430054,0.19006399999989299,30.410239999982878
2025-10-13 17:15:00,Branch A,1595.619995,0.0,160,2.355999947,0.908999979,1595.619995,0.18994100000008984,30.390560000014375
2025-10-13 17:20:00,Branch A,1595.810059,0.0,160,2.368999958,0.916999996,1595.810059,0.19006399999989299,30.410239999982878
2025-10-13 17:25:00,Branch A,1596.0,0.0,160,2.377000093,0.916000009,1596.0,0.18994100000008984,30.390560000014375
2025-10-13 17:30:00,Branch A,1596.209961,0.0,160,2.319999933,0.908999979,1596.209961,0.20996100000002116,33.593760000003385
2025-10-13 17:35:00,Branch A,1596.420044,0.0,160,2.380000114,0.902999997,1596.420044,0.2100829999999405,33.61327999999048
2025-10-13 17:40:00,Branch A,1596.599976,0.0,160,2.38499999,0.899999976,1596.599976,0.17993200000000797,28.789120000001276
2025-10-13 17:45:00,Branch A,1596.800049,0.0,160,2.344000101,0.907000005,1596.800049,0.20007299999997485,32.01167999999598
2025-10-13 17:50:00,Branch A,1596.98999,0.0,160,2.302000046,0.90200001,1596.98999,0.18994100000008984,30.390560000014375
2025-10-13 17:55:00,Branch A,1597.219971,0.0,160,2.160000086,0.888999999,1597.219971,0.22998099999995247,36.796959999992396
2025-10-13 18:00:00,Branch A,1597.339966,0.0,160,2.088999987,0.898000002,1597.339966,0.11999500000001717,19.199200000002747
