shift_date,shift,total_kwh,avg_power_kw,connectivity_slots,total_slots,gap_pct,day_quality
2025-12-26,Shift C,1878.0077600000004,1.454999989551724,63,96,65.62,poor
2025-12-27,Shift A,1769.9772400000136,1.2782222231111111,78,96,81.25,poor
2025-12-27,Shift B,2178.8119199999833,1.6536666551666668,90,96,93.75,poor
2025-12-27,Shift C,1875.595680000006,1.5078181786363636,85,96,88.54,poor
2025-12-28,Shift A,1137.584613333347,1.0051363706363636,46,96,47.92,poor
2025-12-28,Shift B,1700.8137866666584,1.3838571480357142,55,96,57.29,poor
2025-12-28,Shift C,1613.873733333324,1.3394583265,63,96,65.62,poor
2025-12-29,Shift A,1263.4570133333425,1.4731874988125,41,96,42.71,poor
2025-12-29,Shift B,1815.081333333328,1.3807599925599998,52,96,54.17,poor
2025-12-29,Shift C,1711.852266666671,1.35963999752,71,96,73.96,poor
2025-12-30,Shift A,1604.2708266666646,1.23239999768,67,96,69.79,poor
2025-12-30,Shift B,2051.210986666653,1.6356250097083331,67,96,69.79,poor
2025-12-30,Shift C,1886.640520000013,1.4947916815833333,72,96,75.0,poor
2025-12-31,Shift A,1840.4297455999608,1.4079999971600001,64,96,66.67,poor
2025-12-31,Shift B,2283.9821837150557,1.9621874988749999,79,96,82.29,poor
2025-12-31,Shift C,2015.7052466849325,1.6065833370833333,84,96,87.5,poor
2026-01-01,Shift A,1589.7154354286095,1.7318124995,60,96,62.5,poor
2026-01-01,Shift B,1834.190868571511,1.65079998972,50,96,52.08,poor
2026-01-01,Shift C,2001.5820399998847,1.556454544681818,73,96,76.04,poor
2026-01-02,Shift A,1592.5585466666842,1.2899000049,60,96,62.5,poor
2026-01-02,Shift B,2082.246093333391,1.6262307717307691,68,96,70.83,poor
2026-01-02,Shift C,1224.3945999999778,1.560294102352941,38,96,39.58,poor
2026-01-03,Shift A,1843.7499733333727,1.4039500057,74,96,77.08,poor
2026-01-03,Shift B,1989.843786666655,1.5678076927692308,69,96,71.88,poor
2026-01-03,Shift C,1941.6406400000171,1.5232222301851852,67,96,69.79,poor
2026-01-04,Shift A,1687.1875200000068,1.2975217493478262,73,96,76.04,poor
2026-01-04,Shift B,1887.1874399999797,1.4850384546923079,70,96,72.92,poor
2026-01-04,Shift C,1656.2369599999267,1.3064444462222222,68,96,70.83,poor
2026-01-05,Shift A,780.2473853165422,1.3334999919,20,96,20.83,poor
2026-01-05,Shift B,1754.0242617422928,1.61896000856,58,96,60.42,poor
2026-01-05,Shift C,1676.9653396079132,1.2776922996153848,83,96,86.46,poor
2026-01-06,Shift A,1627.2135999999591,1.26455999844,70,96,72.92,poor
2026-01-06,Shift B,2041.7186933333262,1.5895357089285713,67,96,69.79,poor
2026-01-06,Shift C,1718.7890400000106,1.3115000049333332,64,96,66.67,poor
2026-01-07,Shift A,1815.9766399999353,1.39064000616,71,96,73.96,poor
2026-01-07,Shift B,1787.7603733333915,1.6427777741111111,50,96,52.08,poor
2026-01-07,Shift C,1791.4778266666447,1.3989230760384617,70,96,72.92,poor
2026-01-08,Shift A,1663.4385242105245,1.5155652243043478,58,96,60.42,poor
2026-01-08,Shift B,1930.1357557894326,1.5878214323928572,50,96,52.08,poor
2026-01-08,Shift C,1740.8398400000442,1.3615714183928571,67,96,69.79,poor
2026-01-09,Shift A,1704.003893333405,1.3224999950384615,68,96,70.83,poor
2026-01-09,Shift B,1918.3593066666315,1.5120740665925925,69,96,71.88,poor
2026-01-09,Shift C,1762.4219199999786,1.3242222203333334,86,96,89.58,poor
2026-01-10,Shift A,1536.7969599999924,1.1595217377826088,73,96,76.04,poor
2026-01-10,Shift B,2149.978207594953,1.73107999804,69,96,71.88,poor
2026-01-10,Shift C,1855.6076324050682,1.3295000195,92,96,95.83,poor
2026-01-11,Shift A,1373.632880000041,1.0342333376333335,58,96,60.42,poor
2026-01-11,Shift B,1284.0182886955977,1.0694499881500001,66,96,68.75,poor
2026-01-11,Shift C,963.1691513043821,0.7135384609615384,26,96,27.08,poor
2026-01-12,Shift A,577.6892042104507,0.8808999956999999,22,96,22.92,poor
2026-01-12,Shift B,1898.821275789498,1.7158148200370371,54,96,56.25,poor
2026-01-12,Shift C,1917.4543999999637,1.4982083390833332,72,96,75.0,poor
2026-01-13,Shift A,2024.9674133333854,1.5941071553571429,60,96,62.5,poor
2026-01-13,Shift B,1881.614613333319,1.774611128611111,55,96,57.29,poor
2026-01-13,Shift C,1916.2694933334085,1.4917199946,71,96,73.96,poor
2026-01-14,Shift A,1673.5481599998943,1.3238846063461538,70,96,72.92,poor
2026-01-14,Shift B,2330.416720000091,1.8384285710952382,72,96,75.0,poor
2026-01-14,Shift C,1912.031199999983,1.478642872357143,67,96,69.79,poor
2026-01-15,Shift A,1614.6354399999836,1.3204782579565217,69,96,71.88,poor
2026-01-15,Shift B,1933.3332799999334,1.5504444484074074,69,96,71.88,poor
2026-01-15,Shift C,1904.8437600000398,1.4611851815925927,68,96,70.83,poor
2026-01-16,Shift A,1143.2031199999983,1.2473499953,44,96,45.83,poor
2026-01-16,Shift B,2015.5579402817302,1.6432777709444446,76,96,79.17,poor
2026-01-16,Shift C,1817.4890463849624,1.4130000025625,80,96,83.33,poor
2026-01-17,Shift A,1718.9061333332697,1.3315357140357142,66,96,68.75,poor
2026-01-17,Shift B,1678.385493333335,1.6118499934500001,69,96,71.88,poor
2026-01-17,Shift C,2156.8229066667845,1.712062507875,72,96,75.0,poor
2026-01-18,Shift A,360.36410612239484,1.54424998175,16,96,16.67,moderate
2026-01-18,Shift B,942.0316538775319,0.8996363661818182,46,96,47.92,poor
2026-01-18,Shift C,1086.8100400000185,0.84187999248,56,96,58.33,poor
2026-01-19,Shift A,1749.5799999999326,1.4118695829565215,73,96,76.04,poor
2026-01-19,Shift B,2162.4121200000627,1.6514545245454544,85,96,88.54,poor
2026-01-19,Shift C,2206.796879999929,1.7040000089285716,68,96,70.83,poor
2026-01-20,Shift A,1735.2343606557858,1.3489999941428572,82,96,85.42,poor
2026-01-20,Shift B,2123.203079344339,1.728434785521739,68,96,70.83,poor
2026-01-20,Shift C,2190.332119999948,1.6917857187499998,68,96,70.83,poor
2026-01-21,Shift A,1784.0429200000654,1.4221379386206896,59,96,61.46,poor
2026-01-21,Shift B,1979.9609999998938,1.5074705796470589,75,96,78.12,poor
2026-01-21,Shift C,1947.2265200000402,1.575269231423077,69,96,71.88,poor
2026-01-22,Shift A,1749.6417365853426,1.3112500012,76,96,79.17,poor
2026-01-22,Shift B,1834.2310177003826,1.8528947265789473,58,96,60.42,poor
2026-01-22,Shift C,1080.970925714251,1.3831250021666666,20,96,20.83,poor
2026-01-23,Shift A,1627.1614933333574,1.3108709742580644,48,96,50.0,poor
2026-01-23,Shift B,1930.50591238089,1.4742000103000001,75,96,78.12,poor
2026-01-23,Shift C,1727.8795542857447,1.5783076882692308,52,96,54.17,poor
2026-01-24,Shift A,1550.2499680000328,1.2119310353793105,58,96,60.42,poor
2026-01-24,Shift B,1811.3905919999816,1.3823793078275863,67,96,69.79,poor
2026-01-24,Shift C,1551.9922800000495,1.236666666148148,64,96,66.67,poor
2026-01-25,Shift A,1358.7564666666487,1.060083329625,67,96,69.79,poor
2026-01-25,Shift B,1942.298239999994,1.6569130316956524,66,96,68.75,poor
2026-01-25,Shift C,1758.9061333332697,1.348206902448276,67,96,69.79,poor
2026-01-26,Shift A,676.859440842164,1.4476666582222224,23,96,23.96,poor
2026-01-26,Shift B,1306.8658703773947,1.5312000036,60,96,62.5,poor
2026-01-26,Shift C,1761.8997021138762,1.4220714229285714,81,96,84.38,poor
2026-01-27,Shift A,1094.213916666634,1.4937500209999999,40,96,41.67,poor
2026-01-27,Shift B,2137.270456666638,1.7023599958400002,71,96,73.96,poor
2026-01-27,Shift C,2144.531253333407,1.7050277658055555,40,96,41.67,poor
2026-01-28,Shift A,1652.7865599999495,1.2735000039285715,64,96,66.67,poor
2026-01-28,Shift B,2309.86970666665,1.7808571415357142,67,96,69.79,poor
2026-01-28,Shift C,2194.921893333376,1.6936922990384615,70,96,72.92,poor
2026-01-29,Shift A,1624.2968266666383,1.2637036906666668,68,96,70.83,poor
2026-01-29,Shift B,2155.703093333335,1.7252499972857145,68,96,70.83,poor
2026-01-29,Shift C,2201.1915199999567,1.7007741927419355,44,96,45.83,poor
2026-01-30,Shift A,1360.9179733333076,1.0142727331818182,64,96,66.67,poor
2026-01-30,Shift B,1821.093746666702,1.3880333384,62,96,64.58,poor
2026-01-30,Shift C,1949.4898047059135,1.548090924,73,96,76.04,poor
2026-01-31,Shift A,1490.7965552941503,1.1443076914615384,81,96,84.38,poor
2026-01-31,Shift B,1926.901119999966,1.3891818143636365,84,96,87.5,poor
2026-01-31,Shift C,1964.2969066667138,1.4984999944583333,71,96,73.96,poor
2026-02-01,Shift A,1067.734346666645,0.8119333366666667,46,96,47.92,poor
2026-02-01,Shift B,1447.4479466666526,1.1047727248636363,62,96,64.58,poor
2026-02-01,Shift C,1821.3020799999263,1.4382142850714286,82,96,85.42,poor
2026-02-02,Shift A,1738.6979200000253,1.3762999971333334,65,96,67.71,poor
2026-02-02,Shift B,2116.3801280000575,1.6541538558846154,69,96,71.88,poor
2026-02-02,Shift C,1954.941391999986,1.4779047512380952,65,96,67.71,poor
2026-02-03,Shift A,1783.574320000007,1.4579655219655172,64,96,66.67,poor
2026-02-03,Shift B,2211.2499200000216,1.5631666712222223,71,96,73.96,poor
2026-02-03,Shift C,2182.793039999948,1.6904285720357142,66,96,68.75,poor
2026-02-04,Shift A,1400.410160000065,1.088121219090909,49,96,51.04,poor
2026-02-04,Shift B,1796.7967999999382,1.5274642790714286,53,96,55.21,poor
2026-02-04,Shift C,2123.2031200000347,1.713666673111111,68,96,70.83,poor
2026-02-05,Shift A,1543.2031200000347,1.2121290352903227,62,96,64.58,poor
2026-02-05,Shift B,2102.3438399999577,1.5789615420384615,64,96,66.67,poor
2026-02-05,Shift C,2228.4179599999334,1.6686086912608697,63,96,65.62,poor
2026-02-06,Shift A,1196.425720000043,0.9608214274642857,43,96,44.79,poor
2026-02-06,Shift B,1975.1563200000237,1.5413666626,61,96,63.54,poor
2026-02-06,Shift C,2244.843679999952,1.7313055429444446,37,96,38.54,poor
2026-02-07,Shift A,1405.5859200000366,1.2564482750689654,44,96,45.83,poor
2026-02-07,Shift B,1701.6015999999217,1.4543793077931035,51,96,53.12,poor
2026-02-07,Shift C,2079.453120000059,1.6137741843225806,61,96,63.54,poor
2026-02-08,Shift A,1046.9531200000104,0.80572727,30,96,31.25,poor
2026-02-08,Shift B,1074.635413333308,0.851439997,40,96,41.67,poor
2026-02-08,Shift C,1109.348986666737,0.8603448312413794,57,96,59.38,poor
2026-02-09,Shift A,575.4489069879185,1.0684444306666667,21,96,21.88,poor
2026-02-09,Shift B,1968.0146396786893,1.8625999927199999,52,96,54.17,poor
2026-02-09,Shift C,2315.7552533333364,1.8034666736666667,66,96,68.75,poor
2026-02-10,Shift A,1873.6197333333741,1.471625015125,78,96,81.25,poor
2026-02-10,Shift B,1979.1666133333151,1.6010833283333332,67,96,69.79,poor
2026-02-10,Shift C,2022.0182533333718,1.5955000061923077,57,96,59.38,poor
2026-02-11,Shift A,1575.6249999999272,1.2288749981875,46,96,47.92,poor
2026-02-11,Shift B,2114.3750400000863,1.603942859142857,42,96,43.75,poor
2026-02-11,Shift C,2290.0194399999236,1.7918571318571428,68,96,70.83,poor
2026-02-12,Shift A,1393.1967200000388,1.0512692310384615,61,96,63.54,poor
2026-02-12,Shift B,2105.611919999986,1.6439487062307694,28,96,29.17,poor
2026-02-12,Shift C,2268.359400000045,1.7706216315945944,40,96,41.67,poor
2026-02-13,Shift A,1577.2387249999383,1.4304999965714287,82,96,85.42,poor
2026-02-13,Shift B,2127.1557949999396,1.7621922996153845,66,96,68.75,poor
2026-02-13,Shift C,2179.2187600001125,1.7188095193809525,74,96,77.08,poor
2026-02-14,Shift A,1540.8008400000108,1.1638076946538463,70,96,72.92,poor
2026-02-14,Shift B,2151.992159999936,1.692444446037037,69,96,71.88,poor
2026-02-14,Shift C,2242.66922666667,1.7687586217586209,66,96,68.75,poor
2026-02-15,Shift A,1316.5104533333458,0.9881290312258064,52,96,54.17,poor
2026-02-15,Shift B,1665.3645866666677,1.2896333216666667,63,96,65.62,poor
2026-02-15,Shift C,1727.8580933332948,1.34208824,47,96,48.96,poor
2026-02-16,Shift A,657.8202768831625,1.3582222064444445,25,96,26.04,poor
2026-02-16,Shift B,1995.6237097835174,1.850730776769231,53,96,55.21,poor
2026-02-16,Shift C,2134.563813333334,1.6563103487586208,64,96,66.67,poor
2026-02-17,Shift A,1836.2607591111325,1.4188571429523809,74,96,77.08,poor
2026-02-17,Shift B,2128.3680675554983,1.73300000184,67,96,69.79,poor
2026-02-17,Shift C,2034.921973333403,1.6116896456206897,54,96,56.25,poor
2026-02-18,Shift A,1615.7812266666344,1.2676666754444443,67,96,69.79,poor
2026-02-18,Shift B,2248.242213333385,1.6966086989130436,66,96,68.75,poor
2026-02-18,Shift C,1986.2164228571262,1.54653570475,68,96,70.83,poor
2026-02-19,Shift A,1589.0178971428913,1.0937142903214285,51,96,53.12,poor
2026-02-19,Shift B,2002.7734399999463,1.5328529406764706,49,96,51.04,poor
2026-02-19,Shift C,2022.812480000066,1.5870869625652175,73,96,76.04,poor
2026-02-20,Shift A,1659.9739999998808,1.2750370393333332,68,96,70.83,poor
2026-02-20,Shift B,1928.8150400000206,1.5229259287777779,62,96,64.58,poor
2026-02-20,Shift C,2036.835920000085,1.5844516138387097,63,96,65.62,poor
2026-02-21,Shift A,1743.164079999915,1.3778461470384615,68,96,70.83,poor
2026-02-21,Shift B,2048.789040000047,1.6244285724285714,64,96,66.67,poor
2026-02-21,Shift C,2000.4688799999713,1.6557083428333332,70,96,72.92,poor
2026-02-22,Shift A,1116.3280799999968,0.8714814770000001,52,96,54.17,poor
2026-02-22,Shift B,1369.6289199999835,1.0408620710344827,48,96,50.0,poor
2026-02-22,Shift C,1467.1875200000068,1.1466071478214286,68,96,70.83,poor
2026-02-23,Shift A,1558.9387600000434,1.2168888847407406,69,96,71.88,poor
2026-02-23,Shift B,1827.4479199999523,1.4789999923333335,90,96,93.75,poor
2026-02-23,Shift C,1575.7292000000355,1.4610333363333334,37,96,38.54,poor
2026-02-24,Shift A,1810.877965714289,1.5153809502380953,74,96,77.08,poor
2026-02-24,Shift B,1815.5022088310934,1.5205000000357143,58,96,60.42,poor
2026-02-24,Shift C,1819.0820254545708,1.47250000075,56,96,58.33,poor
2026-02-25,Shift A,1750.5919627586177,1.48554999225,75,96,78.12,poor
2026-02-25,Shift B,1976.2635172414318,1.5802352813823528,45,96,46.88,poor
2026-02-25,Shift C,2022.916613333291,1.5420370322592591,55,96,57.29,poor
2026-02-26,Shift A,1653.470106666682,1.2995555556666665,69,96,71.88,poor
2026-02-26,Shift B,1999.3163466667102,1.59843750303125,54,96,56.25,poor
2026-02-26,Shift C,2060.2344533332507,1.5874838597419356,62,96,64.58,poor
2026-02-27,Shift A,1719.8345694118198,1.3034545373636364,73,96,76.04,poor
2026-02-27,Shift B,2131.005270588297,1.6974583417083335,54,96,56.25,poor
2026-02-27,Shift C,2228.63925333324,1.7081666668,63,96,65.62,poor
2026-02-28,Shift A,1610.1301866666472,1.2743666708333334,66,96,68.75,poor
2026-02-28,Shift B,1784.0364800001166,1.4375312533125,50,96,52.08,poor
2026-02-28,Shift C,1759.9479999999555,1.3671818266818183,72,96,75.0,poor
2026-03-01,Shift A,1160.5989333332884,0.9114666620333334,60,96,62.5,poor
2026-03-01,Shift B,1879.4010666667116,1.468281244875,54,96,56.25,poor
2026-03-01,Shift C,2029.3489066666127,1.6065333366666665,59,96,61.46,poor
2026-03-02,Shift A,1945.1042133333492,1.5184545408181818,57,96,59.38,poor
2026-03-02,Shift B,1799.1796000000613,1.4218571356071428,66,96,68.75,poor
2026-03-02,Shift C,1990.3906399999687,1.5927666584666667,60,96,62.5,poor
2026-03-03,Shift A,1491.9921599999361,1.147571441057143,47,96,48.96,poor
2026-03-03,Shift B,1748.828160000121,1.52981248878125,40,96,41.67,poor
2026-03-03,Shift C,1640.0,1.537782612,61,96,63.54,poor
2026-03-04,Shift A,1601.5625599998748,1.2125200034399999,70,96,72.92,poor
2026-03-04,Shift B,2494.4270933334096,1.9203437305625,53,96,55.21,poor
2026-03-04,Shift C,2359.9999999999513,1.8379642921071428,66,96,68.75,poor
2026-03-05,Shift A,1999.9999466666973,1.550103454724138,64,96,66.67,poor
2026-03-05,Shift B,2685.885386666681,2.0822727283030305,55,96,57.29,poor
2026-03-05,Shift C,2530.1302933333013,1.9930333336666666,66,96,68.75,poor
2026-03-06,Shift A,2192.6040800000615,1.716344821,64,96,66.67,poor
2026-03-06,Shift B,2658.2031599999937,2.17999997608,71,96,73.96,poor
2026-03-06,Shift C,2433.9648399998987,1.9320740964444443,68,96,70.83,poor
2026-03-07,Shift A,2244.811173333401,1.7208148153333331,66,96,68.75,poor
2026-03-07,Shift B,2577.0834133333606,2.0016774246774194,62,96,64.58,poor
2026-03-07,Shift C,2502.1092533333162,1.9744999885666668,64,96,66.67,poor
2026-03-08,Shift A,1631.2240266666656,1.1806923173461539,68,96,70.83,poor
2026-03-08,Shift B,1921.5885333333183,1.4553793134827586,62,96,64.58,poor
2026-03-08,Shift C,1994.6875200000068,1.511647070117647,79,96,82.29,poor
2026-03-09,Shift A,1787.1614933333574,1.351962954888889,69,96,71.88,poor
2026-03-09,Shift B,2078.9842666666177,1.636551713137931,59,96,61.46,poor
2026-03-09,Shift C,2034.9591771428754,1.6054999960555554,74,96,77.08,poor
2026-03-10,Shift A,1957.0200761904389,1.5159642908214288,68,96,70.83,poor
2026-03-10,Shift B,2256.7968266666626,1.7565333346333332,66,96,68.75,poor
2026-03-10,Shift C,2250.390639999993,1.776354835903226,50,96,52.08,poor
2026-03-11,Shift A,1798.4374400000281,1.4241428715714286,82,96,85.42,poor
2026-03-11,Shift B,2255.1563200000237,1.835500007318182,72,96,75.0,poor
2026-03-11,Shift C,2287.097616000021,1.817413798689655,66,96,68.75,poor
2026-03-12,Shift A,2044.8815306666145,1.4810526308947367,75,96,78.12,poor
2026-03-12,Shift B,2161.0938133333307,1.6706206839310345,64,96,66.67,poor
2026-03-12,Shift C,2245.364480000086,1.7895161297741935,63,96,65.62,poor
2026-03-13,Shift A,1941.8490133333155,1.4684166697083334,68,96,70.83,poor
2026-03-13,Shift B,1743.0806506666365,1.3534193615806454,51,96,53.12,poor
2026-03-13,Shift C,2236.222696000026,1.7755217500434781,71,96,73.96,poor
2026-03-14,Shift A,2027.5977199999033,1.5961111077407408,69,96,71.88,poor
2026-03-14,Shift B,2256.249942857186,1.7811428581142856,39,96,40.62,poor
2026-03-14,Shift C,1999.7655771428877,1.5955333273333332,61,96,63.54,poor
2026-03-15,Shift A,1831.458453333277,1.4827931008965516,65,96,67.71,poor
2026-03-15,Shift B,499.8468172550002,1.475999978,15,96,15.62,moderate
2026-03-15,Shift C,1894.8146227450543,1.5707333366666667,59,96,61.46,poor
2026-03-16,Shift A,1804.7916800000046,1.4114230733846154,69,96,71.88,poor
2026-03-16,Shift B,1914.7135466667046,1.4246923052307694,67,96,69.79,poor
2026-03-16,Shift C,2233.5937599999306,1.81769998675,76,96,79.17,poor
2026-03-17,Shift A,1452.8124799999932,1.1177499974642857,68,96,70.83,poor
2026-03-17,Shift B,2141.562480000066,1.6805333395666666,59,96,61.46,poor
2026-03-17,Shift C,2331.9726799999626,1.8144285678571428,68,96,70.83,poor
2026-03-18,Shift A,2396.56130117645,1.859666655375,72,96,75.0,poor
2026-03-18,Shift B,2352.7941521568146,1.8255185153333333,66,96,68.75,poor
2026-03-18,Shift C,2141.874986666759,1.6650967713225806,62,96,64.58,poor
2026-03-19,Shift A,1902.4218400000002,1.6519583364166666,62,96,64.58,poor
2026-03-19,Shift B,1644.2448266666663,1.5993461517307692,41,96,42.71,poor
2026-03-19,Shift C,1320.5728533333363,1.0365555617777777,66,96,68.75,poor
2026-03-20,Shift A,407.48858821340644,0.2782142844642857,8,96,8.33,moderate
2026-03-20,Shift B,677.8364278400355,0.4959655184137931,0,96,0.0,good
2026-03-20,Shift C,761.0417066665832,0.5932666620666667,0,96,0.0,good
2026-03-21,Shift A,251.2571206400753,0.13215384746153847,0,96,0.0,good
2026-03-21,Shift B,630.4036400000768,0.4781333323,0,96,0.0,good
2026-03-21,Shift C,756.7577999999776,0.6014615411153846,0,96,0.0,good
2026-03-22,Shift A,282.6708281066385,0.16268421284210524,0,96,0.0,good
2026-03-22,Shift B,748.2812800000344,0.5865384597692308,0,96,0.0,good
2026-03-22,Shift C,917.0572533333083,0.7004583329583333,33,96,34.38,poor
2026-03-23,Shift A,494.4140800000605,0.42129032093548385,0,96,0.0,good
2026-03-23,Shift B,811.2110399999801,0.651517240137931,7,96,7.29,moderate
2026-03-23,Shift C,943.2030666666833,0.732074073074074,29,96,30.21,poor
2026-03-24,Shift A,1006.3932000000204,0.87535999784,61,96,63.54,poor
2026-03-24,Shift B,1803.1900533332857,1.4498620670344828,67,96,69.79,poor
2026-03-24,Shift C,1224.0104800000215,0.9731071485357142,59,96,61.46,poor
2026-03-25,Shift A,1535.9635466665834,1.1861578947894735,77,96,80.21,poor
2026-03-25,Shift B,2236.8489333334096,1.7409393896060605,48,96,50.0,poor
2026-03-25,Shift C,1941.8750666666651,1.548222223962963,67,96,69.79,poor
2026-03-26,Shift A,1807.4218666666518,1.4187200022,71,96,73.96,poor
2026-03-26,Shift B,2367.4999466666486,1.8674666683666667,65,96,67.71,poor
2026-03-26,Shift C,2221.422971428578,1.7899354810967743,45,96,46.88,poor
2026-03-27,Shift A,1538.977428571421,0.9759473612631578,72,96,75.0,poor
2026-03-27,Shift B,2220.3808799999388,1.834312491125,43,96,44.79,poor
2026-03-27,Shift C,2343.2031200000347,1.7894666751333332,81,96,84.38,poor
2026-03-28,Shift A,1819.9999200000457,1.3964444487777778,69,96,71.88,poor
2026-03-28,Shift B,2308.8021866666772,1.8281724083793103,67,96,69.79,poor
2026-03-28,Shift C,1625.5728533333363,1.7070476383809523,40,96,41.67,poor
2026-03-29,Shift A,785.6656016000488,0.65015625296875,26,96,27.08,poor
2026-03-29,Shift B,1028.22927999999,1.2456315851578947,34,96,35.42,poor
2026-03-29,Shift C,1955.7030933333833,1.560500003375,79,96,82.29,poor
2026-03-30,Shift A,1520.0521066666988,1.31265000395,76,96,79.17,poor
2026-03-30,Shift B,2126.406239999924,1.823606064818182,37,96,38.54,poor
2026-03-30,Shift C,2307.1484000000055,1.8001111116944442,37,96,38.54,poor
2026-03-31,Shift A,1769.769458064496,1.4003333382962964,63,96,65.62,poor
2026-03-31,Shift B,1102.2227819354673,1.9121817998181818,30,96,31.25,poor
2026-03-31,Shift C,1553.5937600000761,1.32764000188,57,96,59.38,poor
2026-04-01,Shift A,2156.203039999964,1.593857137904762,71,96,73.96,poor
2026-04-01,Shift B,2297.4297199999637,1.9406571524285714,35,96,36.46,poor
2026-04-01,Shift C,2235.455666666688,1.807310342724138,62,96,64.58,poor
2026-04-02,Shift A,1626.7464233333217,1.309138885777778,37,96,38.54,poor
2026-04-02,Shift B,2009.5296833334032,1.7133461603846152,54,96,56.25,poor
2026-04-02,Shift C,2264.5572799999595,1.7475999951333334,66,96,68.75,poor
2026-04-03,Shift A,2085.3124266666905,1.6753846211923076,67,96,69.79,poor
2026-04-03,Shift B,2160.0,1.876076913846154,45,96,46.88,poor
2026-04-03,Shift C,2231.21103999998,1.7110000052777776,71,96,73.96,poor
2026-04-04,Shift A,1993.867146666671,1.5315806404193548,62,96,64.58,poor
2026-04-04,Shift B,1894.9218133333488,1.7193823562058823,28,96,29.17,poor
2026-04-04,Shift C,2103.984479999975,1.59839131,63,96,65.62,poor
2026-04-05,Shift A,682.1790978133989,0.5023999966333333,22,96,22.92,poor
2026-04-05,Shift B,1079.4271466666153,0.8850789532894736,6,96,6.25,moderate
2026-04-05,Shift C,932.8385066666912,0.731733336,24,96,25.0,poor
2026-04-06,Shift A,1268.8021333332777,0.9788148204444445,65,96,67.71,poor
2026-04-06,Shift B,2037.3176533333997,1.6269259275555554,54,96,56.25,poor
2026-04-06,Shift C,1875.156319999951,1.4811071327857144,67,96,69.79,poor
2026-04-07,Shift A,1981.0719999999937,1.4973333354166665,70,96,72.92,poor
2026-04-07,Shift B,1516.06330666666,1.871428586238095,33,96,34.38,poor
2026-04-07,Shift C,2026.7578800000774,1.5863793060689655,61,96,63.54,poor
2026-04-08,Shift A,1697.1529529411312,1.3377307607692308,69,96,71.88,poor
2026-04-08,Shift B,2351.2454870587426,1.8322058740294118,55,96,57.29,poor
2026-04-08,Shift C,1752.0312000000558,1.5685769273461538,40,96,41.67,poor
2026-04-09,Shift A,1620.781280000083,1.2898666693999998,63,96,65.62,poor
2026-04-09,Shift B,1832.0311999999103,1.42006251034375,58,96,60.42,poor
2026-04-09,Shift C,1711.9531200000106,1.630406245625,22,96,22.92,poor
2026-04-10,Shift A,1408.7891200000256,1.1381176420882353,46,96,47.92,poor
2026-04-10,Shift B,1988.0078399999911,1.7421935527419357,43,96,44.79,poor
2026-04-10,Shift C,1483.133635555504,1.2382500070833333,40,96,41.67,poor
2026-04-11,Shift A,1604.8741244445328,1.2414285654761905,67,96,69.79,poor
2026-04-11,Shift B,1627.187599999961,1.677481479148148,22,96,22.92,poor
2026-04-11,Shift C,1742.8034461538987,1.6455588165588235,19,96,19.79,moderate
2026-04-12,Shift A,942.8215138460879,0.7552941152058823,25,96,26.04,poor
2026-04-12,Shift B,1744.8046933333048,1.24240000545,62,96,64.58,poor
2026-04-12,Shift C,1671.9791466667084,1.4755135130540542,17,96,17.71,moderate
2026-04-13,Shift A,1240.0130799999836,0.9716857194285714,46,96,47.92,poor
2026-04-13,Shift B,1840.781160000024,1.7677221993333334,67,96,69.79,poor
2026-04-13,Shift C,1518.506580512864,1.7182692290000001,15,96,15.62,moderate
2026-04-14,Shift A,789.5012594871029,0.41113043739130434,39,96,40.62,poor
2026-04-14,Shift B,1327.6475022222116,1.5228461576923076,37,96,38.54,poor
2026-04-14,Shift C,1711.3108444445081,1.7064333359333332,21,96,21.88,poor
2026-04-15,Shift A,1533.8542133333249,1.4351538373461539,59,96,61.46,poor
2026-04-15,Shift B,1874.6353866666082,1.8368076956538462,50,96,52.08,poor
2026-04-15,Shift C,1677.3437333334005,1.6861111146296297,37,96,38.54,poor
2026-04-16,Shift A,1862.4317578378598,1.5811304372608697,72,96,75.0,poor
2026-04-16,Shift B,1732.7765621620385,1.8619999820555557,53,96,55.21,poor
2026-04-16,Shift C,1985.624960000132,1.5375641003846154,33,96,34.38,poor
2026-04-17,Shift A,1570.7366171427877,1.358541672375,67,96,69.79,poor
2026-04-17,Shift B,2269.2634628571664,1.8025384545769232,60,96,62.5,poor
2026-04-17,Shift C,2179.1927199999677,1.728833324388889,47,96,48.96,poor
2026-04-18,Shift A,1514.3619199999619,1.1234137887931035,59,96,61.46,poor
2026-04-18,Shift B,1876.0547200000292,1.4962702699729729,33,96,34.38,poor
2026-04-18,Shift C,1987.1875200000068,1.5681489301489362,19,96,19.79,moderate
2026-04-19,Shift A,843.2093662400439,0.6563953491627906,10,96,10.42,moderate
2026-04-19,Shift B,1212.2134666666777,0.9047297295405404,25,96,26.04,poor
2026-04-19,Shift C,1317.3958933333538,1.0200999995333333,65,96,67.71,poor
2026-04-20,Shift A,1199.9776457142018,0.9015416578333334,67,96,69.79,poor
2026-04-20,Shift B,2140.764514285734,1.8993181695454546,68,96,70.83,poor
2026-04-20,Shift C,1711.9922399999632,1.52807999612,56,96,58.33,poor
2026-04-21,Shift A,1288.046880000038,1.039652181652174,69,96,71.88,poor
