datetime,branch,register,mf,power_kw,power_factor,consumption_kwh,gap_minutes,status,hour,day_of_week,month,date,is_weekend
2025-09-07 11:00:00,Branch A,199.92666626666667,160.0,1.0070000093333331,0.7923333243333334,41.59912000000077,5.0,normal,11,6,9,2025-09-07,1
2025-09-07 11:15:00,Branch A,200.1866709333333,160.0,1.07433335,0.796666682,41.60156800000095,5.0,normal,11,6,9,2025-09-07,1
2025-09-07 11:30:00,Branch A,200.4366658333333,160.0,0.972333352,0.7966666623333333,38.39843199999905,5.0,normal,11,6,9,2025-09-07,1
2025-09-07 11:45:00,Branch A,200.66000366666665,160.0,0.8396666846666667,0.780666669,36.80175999999847,5.0,normal,11,6,9,2025-09-07,1
2025-09-07 12:00:00,Branch A,200.899999,160.0,1.0180000066666668,0.798333327,40.0,5.0,normal,12,6,9,2025-09-07,1
2025-09-07 12:15:00,Branch A,201.1350021,160.0,0.8289999960000001,0.7400000095,33.59862400000111,10.0,normal,12,6,9,2025-09-07,1
2025-09-07 12:30:00,Branch A,201.32333373333333,160.0,0.6626666586666666,0.6686666803333333,28.80127999999786,5.0,normal,12,6,9,2025-09-07,1
2025-09-07 12:45:00,Branch A,201.48666383333327,160.0,0.7076666753333333,0.6933333473333333,25.598144000000502,5.0,normal,12,6,9,2025-09-07,1
2025-09-07 13:00:00,Branch A,201.69000243333332,160.0,0.769333343,0.7416666546666667,36.80176000000301,5.0,normal,13,6,9,2025-09-07,1
2025-09-07 13:15:00,Branch A,201.91667176666667,160.0,0.91566664,0.7756666543333334,35.200191999997514,5.0,normal,13,6,9,2025-09-07,1
2025-09-07 13:30:00,Branch A,202.1233317,160.0,0.869666656,0.7839999993333334,33.59862400000111,5.0,normal,13,6,9,2025-09-07,1
2025-09-07 13:45:00,Branch A,202.3533325333333,160.0,0.8796666463333334,0.7833333216666668,36.79932800000188,5.0,normal,13,6,9,2025-09-07,1
2025-09-07 14:00:00,Branch A,202.57000223333333,160.0,0.8910000126666667,0.8193333543333333,33.60107199999675,5.0,normal,14,6,9,2025-09-07,1
2025-09-07 14:15:00,Branch A,202.77999876666664,160.0,0.971333325,0.7916666866666667,35.20019200000206,5.0,normal,14,6,9,2025-09-07,1
2025-09-07 14:30:00,Branch A,203.05000306666668,160.0,1.1653333703333333,0.8546666503333333,44.79980799999794,5.0,normal,14,6,9,2025-09-07,1
2025-09-07 14:45:00,Branch A,203.34000143333333,160.0,1.0413333176666668,0.8690000176666667,46.39892800000325,5.0,normal,14,6,9,2025-09-07,1
2025-09-07 15:00:00,Branch A,203.6299998,160.0,1.151000023,0.8513333403333333,56.00097599999572,5.0,normal,15,6,9,2025-09-07,1
2025-09-07 15:15:00,Branch A,203.97499845,160.0,1.22299999,0.877499998,36.79931200000283,10.0,normal,15,6,9,2025-09-07,1
2025-09-07 15:30:00,Branch A,204.21333313333332,160.0,1.2170000076666667,0.8653333386666667,48.00049599999966,5.0,normal,15,6,9,2025-09-07,1
2025-09-07 15:45:00,Branch A,204.5133311,160.0,1.2309999866666663,0.8783333303333333,48.00048000000061,5.0,normal,15,6,9,2025-09-07,1
2025-09-07 16:00:00,Branch A,204.83333333333331,160.0,1.293000022333333,0.880666673,51.19873600000119,5.0,normal,16,6,9,2025-09-07,1
2025-09-07 16:15:00,Branch A,205.1266632,160.0,1.2289999723333331,0.8706666626666667,48.00047999999606,5.0,normal,16,6,9,2025-09-07,1
2025-09-07 16:30:00,Branch A,205.42999776666667,160.0,1.2579999763333334,0.8853333193333333,48.00049599999966,5.0,normal,16,6,9,2025-09-07,1
2025-09-07 16:45:00,Branch A,205.7400004,160.0,1.2029999893333334,0.8726666569999999,49.599600000001374,5.0,normal,16,6,9,2025-09-07,1
2025-09-07 17:00:00,Branch A,206.0766703,160.0,1.449666659,0.8940000136666667,57.60009600000103,5.0,normal,17,6,9,2025-09-07,1
2025-09-07 17:15:00,Branch A,206.44000243333332,160.0,1.4806666773333337,0.898333311,57.60011200000009,5.0,normal,17,6,9,2025-09-07,1
2025-09-07 17:30:00,Branch A,206.799998,160.0,1.423000018,0.894666672,59.1992160000018,5.0,normal,17,6,9,2025-09-07,1
2025-09-07 17:45:00,Branch A,207.1566671,160.0,1.3679999906666669,0.8970000146666667,54.4018559999995,5.0,normal,17,6,9,2025-09-07,1
2025-09-07 18:00:00,Branch A,207.4833323,160.0,1.2260000306666667,0.8903333349999999,51.19871999999759,5.0,normal,18,6,9,2025-09-07,1
2025-09-07 18:15:00,Branch A,207.8566691,160.0,1.4450000126666669,0.8853333396666666,62.39990399999897,5.0,normal,18,6,9,2025-09-07,1
2025-09-07 18:30:00,Branch A,208.2133331,160.0,1.459666689,0.8729999856666666,57.60009600000103,5.0,normal,18,6,9,2025-09-07,1
2025-09-07 18:45:00,Branch A,208.59333290000004,160.0,1.544999997,0.8856666683333333,60.80078400000275,5.0,normal,18,6,9,2025-09-07,1
2025-09-07 19:00:00,Branch A,209.006663,160.0,1.682333310333333,0.8859999976666666,68.79883199999767,5.0,normal,19,6,9,2025-09-07,1
2025-09-07 19:15:00,Branch A,209.42000326666667,160.0,1.696000019666667,0.8663333256666667,67.20214399999804,5.0,normal,19,6,9,2025-09-07,1
2025-09-07 19:30:00,Branch A,209.8766632,160.0,1.799999992,0.857333342,73.59864000000016,5.0,normal,19,6,9,2025-09-07,1
2025-09-07 19:45:00,Branch A,210.3299942,160.0,1.7490000124999998,0.861499995,71.99950400000034,10.0,normal,19,6,9,2025-09-07,1
2025-09-07 20:00:00,Branch A,210.7799988,160.0,1.7313333353333331,0.851666669,70.40040000000317,5.0,normal,20,6,9,2025-09-07,1
2025-09-07 20:15:00,Branch A,211.2200012333333,160.0,1.7209999956666666,0.8610000013333333,73.60107199999675,5.0,normal,20,6,9,2025-09-07,1
2025-09-07 20:30:00,Branch A,211.6433309,160.0,1.6586666899999998,0.8530000050000001,62.39990400000352,5.0,normal,20,6,9,2025-09-07,1
2025-09-07 20:45:00,Branch A,212.0233358,160.0,1.5679999986666668,0.8753333286666667,62.39990399999897,5.0,normal,20,6,9,2025-09-07,1
2025-09-07 21:00:00,Branch A,212.4599991,160.0,1.4230000375,0.8659999965,75.20019199999751,10.0,normal,21,6,9,2025-09-07,1
2025-09-07 21:15:00,Branch A,212.875,160.0,1.4340000155,0.8799999955,43.19824000000153,10.0,normal,21,6,9,2025-09-07,1
2025-09-07 21:30:00,Branch A,213.1566671,160.0,1.3653333186666667,0.875,60.8007839999982,5.0,normal,21,6,9,2025-09-07,1
2025-09-07 21:45:00,Branch A,213.5333303,160.0,1.570666631,0.8633333246666667,62.39990400000352,5.0,normal,21,6,9,2025-09-07,1
2025-09-07 22:00:00,Branch A,213.9333293,160.0,1.5626666546666668,0.8563333353333333,62.39990399999897,5.0,normal,22,6,9,2025-09-07,1
2025-09-07 22:15:00,Branch A,214.3233388,160.0,1.738333344666667,0.876666665,64.00145600000087,5.0,normal,22,6,9,2025-09-07,1
2025-09-07 22:30:00,Branch A,214.7133382,160.0,1.5656666356666669,0.8609999816666667,59.19921599999725,5.0,normal,22,6,9,2025-09-07,1
2025-09-07 22:45:00,Branch A,215.1066691,160.0,1.753666679333333,0.849666655,67.19971200000145,5.0,normal,22,6,9,2025-09-07,1
2025-09-07 23:00:00,Branch A,215.54332986666668,160.0,1.70266668,0.850000004,70.40038399999958,5.0,normal,23,6,9,2025-09-07,1
2025-09-07 23:15:00,Branch A,215.96000160000003,160.0,1.6023333073333337,0.8540000123333332,63.999023999999736,5.0,normal,23,6,9,2025-09-07,1
2025-09-07 23:30:00,Branch A,216.3566691,160.0,1.6696666476666666,0.842333317,64.00147199999992,5.0,normal,23,6,9,2025-09-07,1
2025-09-07 23:45:00,Branch A,216.79333496666663,160.0,1.9046666623333333,0.849333326,71.99950400000034,5.0,normal,23,6,9,2025-09-07,1
2025-09-08 00:00:00,Branch A,217.2333323,160.0,1.672666629,0.8426666656666667,68.79883200000222,5.0,normal,0,0,9,2025-09-08,0
2025-09-08 00:15:00,Branch A,217.6399994,160.0,1.677333355,0.8453333376666666,64.00147199999992,5.0,normal,0,0,9,2025-09-08,0
2025-09-08 00:30:00,Branch A,218.07000223333333,160.0,1.616333326,0.843333344,70.40038399999958,5.0,normal,0,0,9,2025-09-08,0
2025-09-08 00:45:00,Branch A,218.4833323,160.0,1.724999984,0.850666682,67.19971199999691,5.0,normal,0,0,9,2025-09-08,0
2025-09-08 01:00:00,Branch A,218.9133301,160.0,1.684666634,0.8533333543333333,65.5981440000005,5.0,normal,1,0,9,2025-09-08,0
2025-09-08 01:15:00,Branch A,219.2833303,160.0,1.5393333036666668,0.8569999933333333,57.60009600000103,5.0,normal,1,0,9,2025-09-08,0
2025-09-08 01:30:00,Branch A,219.6566671,160.0,1.537999988,0.8473333319999999,60.8007839999982,5.0,normal,1,0,9,2025-09-08,0
2025-09-08 01:45:00,Branch A,220.0299988,160.0,1.4626666306666667,0.8566666643333334,59.1992160000018,5.0,normal,1,0,9,2025-09-08,0
2025-09-08 02:00:00,Branch A,220.4166616,160.0,1.5883333286666668,0.866333326,62.39990399999897,5.0,normal,2,0,9,2025-09-08,0
2025-09-08 02:15:00,Branch A,220.80999756666665,160.0,1.575000008,0.8370000123333333,64.00145600000087,5.0,normal,2,0,9,2025-09-08,0
2025-09-08 02:30:00,Branch A,221.2166697,160.0,1.6593333483333332,0.8386666776666667,65.60059200000069,5.0,normal,2,0,9,2025-09-08,0
2025-09-08 02:45:00,Branch A,221.6166687,160.0,1.5816666686666665,0.829333325,62.39990399999897,5.0,normal,2,0,9,2025-09-08,0
2025-09-08 03:00:00,Branch A,222.04666646666664,160.0,1.5096666413333333,0.845666667,80.0,5.0,normal,3,0,9,2025-09-08,0
2025-09-08 03:15:00,Branch A,222.52000425,160.0,1.4670000075,0.8429999945,54.39940799999931,10.0,normal,3,0,9,2025-09-08,0
2025-09-08 03:30:00,Branch A,222.8366699,160.0,1.5100000299999998,0.867333333,62.39990400000352,5.0,normal,3,0,9,2025-09-08,0
2025-09-08 03:45:00,Branch A,223.18333436666668,160.0,1.5436666806666668,0.8473333123333333,52.8003039999976,5.0,normal,3,0,9,2025-09-08,0
2025-09-08 04:00:00,Branch A,223.5700022,160.0,1.5046666463333331,0.8390000066666667,63.999008000000686,5.0,normal,4,0,9,2025-09-08,0
2025-09-08 04:15:00,Branch A,223.9533386,160.0,1.488666693,0.8413333296666666,60.80078399999821,5.0,normal,4,0,9,2025-09-08,0
2025-09-08 04:30:00,Branch A,224.3300018,160.0,1.5236666996666666,0.850999991,57.60009600000103,5.0,normal,4,0,9,2025-09-08,0
2025-09-08 04:45:00,Branch A,224.6799978,160.0,1.4846667049999998,0.8523333269999999,57.60011200000009,5.0,normal,4,0,9,2025-09-08,0
2025-09-08 05:00:00,Branch A,225.0433299,160.0,1.3713333609999998,0.8670000036666666,59.1992160000018,5.0,normal,5,0,9,2025-09-08,0
2025-09-08 05:15:00,Branch A,225.3933309,160.0,1.3090000153333332,0.872999986,54.39940799999931,5.0,normal,5,0,9,2025-09-08,0
2025-09-08 05:30:00,Branch A,225.7433319,160.0,1.554333369,0.8589999873333333,57.60009600000103,5.0,normal,5,0,9,2025-09-08,0
2025-09-08 05:45:00,Branch A,226.1100006,160.0,1.400333325,0.8503333333333334,57.60009599999649,5.0,normal,5,0,9,2025-09-08,0
2025-09-08 06:00:00,Branch A,226.4600067,160.0,1.2813333273333334,0.8693333266666666,54.4018559999995,5.0,normal,6,0,9,2025-09-08,0
2025-09-08 06:15:00,Branch A,226.7933299,160.0,1.298333327,0.8663333453333334,54.39942400000291,5.0,normal,6,0,9,2025-09-08,0
2025-09-08 06:30:00,Branch A,227.1400045,160.0,1.476666649,0.8816666603333333,57.60009600000103,5.0,normal,6,0,9,2025-09-08,0
2025-09-08 06:45:00,Branch A,227.5299988,160.0,1.7546666463333331,0.8673333326666667,62.39990399999897,5.0,normal,6,0,9,2025-09-08,0
2025-09-08 07:00:00,Branch A,227.9299978,160.0,1.5413333180000002,0.8650000096666667,63.999023999999736,5.0,normal,7,0,9,2025-09-08,0
2025-09-08 07:15:00,Branch A,228.3333333,160.0,1.656333367,0.872333328,64.00145600000087,5.0,normal,7,0,9,2025-09-08,0
2025-09-08 07:30:00,Branch A,228.75999450000003,160.0,1.7019999823333334,0.8689999976666667,70.39795199999844,5.0,normal,7,0,9,2025-09-08,0
2025-09-08 07:45:00,Branch A,229.16667176666667,160.0,1.6160000166666666,0.8553333280000001,67.20214399999804,5.0,normal,7,0,9,2025-09-08,0
2025-09-08 08:00:00,Branch A,229.5833333,160.0,1.6476666533333333,0.8416666586666667,62.39990400000352,5.0,normal,8,0,9,2025-09-08,0
2025-09-08 08:15:00,Branch A,230.0600052,160.0,1.683499992,0.8460000160000001,67.19971199999691,10.0,normal,8,0,9,2025-09-08,0
2025-09-08 08:30:00,Branch A,230.42333476666667,160.0,1.7683333553333334,0.8620000083333332,70.40038399999958,5.0,normal,8,0,9,2025-09-08,0
2025-09-08 08:45:00,Branch A,230.76499935,160.0,1.46450001,0.854000002,41.59912000000077,10.0,normal,8,0,9,2025-09-08,0
2025-09-08 09:00:00,Branch A,231.13000485,160.0,1.738999963,0.8600000145,78.40087999999923,10.0,normal,9,0,9,2025-09-08,0
2025-09-08 09:15:00,Branch A,,160.0,,,61.59912000000077,,normal,9,0,9,2025-09-08,0
2025-09-08 09:30:00,Branch A,231.9533335,160.0,1.451000015,0.8313333196666667,61.59912000000077,20.0,normal,9,0,9,2025-09-08,0
2025-09-08 09:45:00,Branch A,232.3533376,160.0,1.6036666633333334,0.8286666473333333,64.00147199999992,5.0,normal,9,0,9,2025-09-08,0
2025-09-08 10:00:00,Branch A,232.743337,160.0,1.511999965,0.8173333406666666,62.39990399999897,5.0,normal,10,0,9,2025-09-08,0
2025-09-08 10:15:00,Branch A,233.1133321,160.0,1.4106667039999998,0.7916666666666666,55.99852800000008,5.0,normal,10,0,9,2025-09-08,0
2025-09-08 10:30:00,Branch A,233.4800008,160.0,1.4806666376666666,0.8053333563333333,59.20166400000198,5.0,normal,10,0,9,2025-09-08,0
2025-09-08 10:45:00,Branch A,233.856664,160.0,1.4610000053333334,0.7883333166666667,60.79833599999802,5.0,normal,10,0,9,2025-09-08,0
2025-09-08 11:00:00,Branch A,234.2100067,160.0,1.3853333396666667,0.8156666756666667,54.4018559999995,5.0,normal,11,0,9,2025-09-08,0
2025-09-08 11:15:00,Branch A,234.5733337,160.0,1.656000018,0.8579999803333332,59.1992160000018,5.0,normal,11,0,9,2025-09-08,0
2025-09-08 11:30:00,Branch A,234.9199982,160.0,1.4899999696666668,0.8379999996666667,54.39942399999836,5.0,normal,11,0,9,2025-09-08,0
2025-09-08 11:45:00,Branch A,235.2466634,160.0,1.0400000413333332,0.7526666519999999,49.599600000001374,5.0,normal,11,0,9,2025-09-08,0
2025-09-08 12:00:00,Branch A,235.52999876666664,160.0,1.0149999856666667,0.756333331,44.799808000002486,5.0,normal,12,0,9,2025-09-08,0
2025-09-08 12:15:00,Branch A,235.81667073333327,160.0,1.186999996666667,0.7853333356666666,48.00049599999966,5.0,normal,12,0,9,2025-09-08,0
2025-09-08 12:30:00,Branch A,236.1100006,160.0,1.144333323,0.8066666723333333,48.00048000000061,5.0,normal,12,0,9,2025-09-08,0
2025-09-08 12:45:00,Branch A,236.4633331,160.0,1.5899999936666669,0.8226666646666666,57.60009599999648,5.0,normal,12,0,9,2025-09-08,0
2025-09-08 13:00:00,Branch A,236.8533376,160.0,1.764333328,0.8410000006666666,65.60059200000069,5.0,normal,13,0,9,2025-09-08,0
2025-09-08 13:15:00,Branch A,237.2699992,160.0,1.6739999456666668,0.8180000186666666,70.39795200000299,5.0,normal,13,0,9,2025-09-08,0
2025-09-08 13:30:00,Branch A,237.7200012,160.0,1.5596666733333333,0.8176666696666667,68.80126399999881,5.0,normal,13,0,9,2025-09-08,0
2025-09-08 13:45:00,Branch A,238.143336,160.0,1.6116666793333334,0.8270000023333334,70.40039999999863,5.0,normal,13,0,9,2025-09-08,0
2025-09-08 14:00:00,Branch A,238.59666443333333,160.0,1.734000007,0.8310000103333334,75.20019200000206,5.0,normal,14,0,9,2025-09-08,0
2025-09-08 14:15:00,Branch A,239.06333416666664,160.0,1.79399999,0.8349999986666666,71.99950400000034,5.0,normal,14,0,9,2025-09-08,0
2025-09-08 14:30:00,Branch A,239.53000386666668,160.0,1.9486666516666664,0.8616666596666667,78.40087999999923,5.0,normal,14,0,9,2025-09-08,0
2025-09-08 14:45:00,Branch A,240.04999796666667,160.0,2.041666667,0.8843333320000001,83.19823999999699,5.0,normal,14,0,9,2025-09-08,0
2025-09-08 15:00:00,Branch A,240.6399994,160.0,2.136333386,0.8816666603333333,110.40040000000316,5.0,normal,15,0,9,2025-09-08,0
2025-09-08 15:15:00,Branch A,241.284996,160.0,2.17900002,0.8930000065,71.99950400000034,10.0,normal,15,0,9,2025-09-08,0
2025-09-08 15:30:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,15,0,9,2025-09-08,0
2025-09-08 15:45:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,15,0,9,2025-09-08,0
2025-09-08 16:00:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,16,0,9,2025-09-08,0
2025-09-08 16:15:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,16,0,9,2025-09-08,0
2025-09-08 16:30:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,16,0,9,2025-09-08,0
2025-09-08 16:45:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,16,0,9,2025-09-08,0
2025-09-08 17:00:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,17,0,9,2025-09-08,0
2025-09-08 17:15:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,17,0,9,2025-09-08,0
2025-09-08 17:30:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,17,0,9,2025-09-08,0
2025-09-08 17:45:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,17,0,9,2025-09-08,0
2025-09-08 18:00:00,Branch A,,160.0,,,50.79996800000004,,connectivity_issue,18,0,9,2025-09-08,0
2025-09-08 18:15:00,Branch A,245.1000010333333,160.0,0.975666682,0.843999982,50.79996800000004,170.0,normal,18,0,9,2025-09-08,0
2025-09-08 18:30:00,Branch A,245.44999695,160.0,1.0484999715,0.8519999979999999,52.80028799999855,10.0,normal,18,0,9,2025-09-08,0
2025-09-08 18:45:00,Branch A,,160.0,,,66.40014399999927,,normal,18,0,9,2025-09-08,0
2025-09-08 19:00:00,Branch A,246.2699966,160.0,1.8829999565,0.8784999849999999,66.40014399999927,25.0,normal,19,0,9,2025-09-08,0
2025-09-08 19:15:00,Branch A,246.5849991,160.0,2.0320000645,0.880499989,51.201184000001376,5.0,normal,19,0,9,2025-09-08,0
2025-09-08 19:30:00,Branch A,246.9300003,160.0,1.3779999615,0.815500021,54.39940799999931,15.0,normal,19,0,9,2025-09-08,0
2025-09-08 19:45:00,Branch A,247.29333496666663,160.0,1.9486666916666664,0.855666677,70.40038399999958,5.0,normal,19,0,9,2025-09-08,0
2025-09-08 20:00:00,Branch A,247.5800018,160.0,1.807999969,0.842000008,22.39990399999897,5.0,normal,20,0,9,2025-09-08,0
2025-09-08 20:15:00,Branch A,247.79333496666663,160.0,0.8496666746666666,0.5536666513333334,48.00049599999966,15.0,normal,20,0,9,2025-09-08,0
2025-09-08 20:30:00,Branch A,248.09999850000003,160.0,1.646000028,0.8524999915,47.99804800000402,5.0,normal,20,0,9,2025-09-08,0
2025-09-08 20:45:00,Branch A,248.57333373333336,160.0,1.6859999893333333,0.8633333246666667,86.40135999999984,10.0,normal,20,0,9,2025-09-08,0
2025-09-08 21:00:00,Branch A,249.0400009,160.0,1.703499973,0.854000002,80.0,10.0,normal,21,0,9,2025-09-08,0
2025-09-08 21:15:00,Branch A,249.5,160.0,1.5515000225,0.8355000020000001,49.59961599999588,10.0,normal,21,0,9,2025-09-08,0
2025-09-08 21:30:00,Branch A,249.79999796666667,160.0,1.573000033666667,0.8689999973333333,65.60057600000164,5.0,normal,21,0,9,2025-09-08,0
2025-09-08 21:45:00,Branch A,250.2233327,160.0,1.645666678666667,0.8783333303333333,67.19971200000145,5.0,normal,21,0,9,2025-09-08,0
2025-09-08 22:00:00,Branch A,250.6299947,160.0,1.5433333316666669,0.8580000003333333,63.999023999999736,5.0,normal,22,0,9,2025-09-08,0
2025-09-08 22:15:00,Branch A,251.0299988,160.0,1.6650000016666666,0.8583333493333334,65.60059200000069,5.0,normal,22,0,9,2025-09-08,0
2025-09-08 22:30:00,Branch A,251.4433339333333,160.0,1.7769999903333331,0.8536666633333333,65.60057599999709,5.0,normal,22,0,9,2025-09-08,0
2025-09-08 22:45:00,Branch A,251.8666636,160.0,1.7123333613333334,0.8440000016666667,67.19971200000145,5.0,normal,22,0,9,2025-09-08,0
2025-09-08 23:00:00,Branch A,252.31333923333327,160.0,1.721333345,0.856000006,73.6010720000013,5.0,normal,23,0,9,2025-09-08,0
2025-09-08 23:15:00,Branch A,252.7350006,160.0,1.662999988,0.8639999924999999,65.5981440000005,10.0,normal,23,0,9,2025-09-08,0
2025-09-08 23:30:00,Branch A,253.1699982,160.0,1.6703333459999998,0.8556666573333334,70.40039999999863,5.0,normal,23,0,9,2025-09-08,0
2025-09-08 23:45:00,Branch A,253.5833333,160.0,1.5589999753333337,0.8320000173333334,62.39988799999992,5.0,normal,23,0,9,2025-09-08,0
2025-09-09 00:00:00,Branch A,253.9799957,160.0,1.6460000276666669,0.8580000203333333,67.19971200000145,5.0,normal,0,1,9,2025-09-09,0
2025-09-09 00:15:00,Branch A,254.3766683,160.0,1.5400000016666666,0.849666675,64.00147199999992,5.0,normal,0,1,9,2025-09-09,0
2025-09-09 00:30:00,Branch A,254.79666136666663,160.0,1.6069999933333332,0.8533333339999999,68.79881599999862,5.0,normal,0,1,9,2025-09-09,0
2025-09-09 00:45:00,Branch A,255.21000160000003,160.0,1.6373333136666666,0.8593333363333334,62.39990399999897,5.0,normal,0,1,9,2025-09-09,0
2025-09-09 01:00:00,Branch A,255.6033325,160.0,1.490666667666667,0.854999999,62.39990399999897,5.0,normal,1,1,9,2025-09-09,0
2025-09-09 01:15:00,Branch A,255.9700012,160.0,1.6263333163333331,0.8670000036666666,57.60009600000103,5.0,normal,1,1,9,2025-09-09,0
2025-09-09 01:30:00,Branch A,256.3533427,160.0,1.5890000263333333,0.8526666563333333,62.40235199999916,5.0,normal,1,1,9,2025-09-09,0
2025-09-09 01:45:00,Branch A,256.75,160.0,1.5853333473333333,0.8466666536666666,65.60057599999709,5.0,normal,1,1,9,2025-09-09,0
2025-09-09 02:00:00,Branch A,257.1666667,160.0,1.6663333176666668,0.845666667,67.19728000000032,5.0,normal,2,1,9,2025-09-09,0
2025-09-09 02:15:00,Branch A,257.5533244,160.0,1.614000042,0.842000008,59.199216000006345,5.0,normal,2,1,9,2025-09-09,0
2025-09-09 02:30:00,Branch A,257.94000243333335,160.0,1.5140000183333333,0.849333326,62.40233599999555,5.0,normal,2,1,9,2025-09-09,0
2025-09-09 02:45:00,Branch A,258.3200073333333,160.0,1.588666677333333,0.8403333423333333,60.80078400000275,5.0,normal,2,1,9,2025-09-09,0
2025-09-09 03:00:00,Branch A,258.75500485,160.0,1.458499968,0.824000001,78.3984320000036,10.0,normal,3,1,9,2025-09-09,0
2025-09-09 03:15:00,Branch A,259.24000545,160.0,1.571500003,0.84800002,56.00097599999572,10.0,normal,3,1,9,2025-09-09,0
2025-09-09 03:30:00,Branch A,259.5700073,160.0,1.652999997,0.8596666653333332,63.99902400000428,5.0,normal,3,1,9,2025-09-09,0
2025-09-09 03:45:00,Branch A,259.9800008,160.0,1.8500000236666665,0.8569999933333333,68.79883199999313,5.0,normal,3,1,9,2025-09-09,0
2025-09-09 04:00:00,Branch A,260.3933309,160.0,1.6866666876666667,0.856999993,65.60059200000069,5.0,normal,4,1,9,2025-09-09,0
2025-09-09 04:15:00,Branch A,260.7766622,160.0,1.7083333333333333,0.8489999770000001,60.80078400000275,5.0,normal,4,1,9,2025-09-09,0
2025-09-09 04:30:00,Branch A,261.1633402333334,160.0,1.6250000396666666,0.8399999939999999,60.80076799999915,5.0,normal,4,1,9,2025-09-09,0
2025-09-09 04:45:00,Branch A,261.5600077,160.0,1.6206666626666666,0.8556666573333334,63.99902400000428,5.0,normal,4,1,9,2025-09-09,0
2025-09-09 05:00:00,Branch A,261.9400024666666,160.0,1.5723333356666669,0.8580000003333333,59.19923199999175,5.0,normal,5,1,9,2025-09-09,0
2025-09-09 05:15:00,Branch A,262.32666016666667,160.0,1.5489999846666669,0.8603333233333333,63.99902400000428,5.0,normal,5,1,9,2025-09-09,0
2025-09-09 05:30:00,Branch A,262.72666423333334,160.0,1.678333362,0.8616666793333333,63.99902400000428,5.0,normal,5,1,9,2025-09-09,0
2025-09-09 05:45:00,Branch A,263.1233317,160.0,1.553333322,0.8690000176666667,62.40233599999556,5.0,normal,5,1,9,2025-09-09,0
2025-09-09 06:00:00,Branch A,263.5033366,160.0,1.4573333266666666,0.8640000026666668,59.19921599999725,5.0,normal,6,1,9,2025-09-09,0
2025-09-09 06:15:00,Branch A,263.8633321,160.0,1.3586666586666667,0.875666658,57.60254400000122,5.0,normal,6,1,9,2025-09-09,0
2025-09-09 06:30:00,Branch A,264.1833292666667,160.0,1.2379999956666667,0.867333333,49.599600000001374,5.0,normal,6,1,9,2025-09-09,0
2025-09-09 06:45:00,Branch A,264.48666380000003,160.0,1.2539999883333337,0.8589999876666666,49.59961599999588,5.0,normal,6,1,9,2025-09-09,0
2025-09-09 07:00:00,Branch A,264.82333373333336,160.0,1.2713333366666666,0.8706666626666667,52.7978560000065,5.0,normal,7,1,9,2025-09-09,0
2025-09-09 07:15:00,Branch A,265.14000443333333,160.0,1.374333342,0.8659999966666666,49.599600000001374,5.0,normal,7,1,9,2025-09-09,0
2025-09-09 07:30:00,Branch A,265.4500020333333,160.0,1.2323333423333331,0.8653333383333334,51.20118399999228,5.0,normal,7,1,9,2025-09-09,0
2025-09-09 07:45:00,Branch A,265.75,160.0,1.1303333443333334,0.843999982,46.40135999999984,5.0,normal,7,1,9,2025-09-09,0
2025-09-09 08:00:00,Branch A,266.0499979666667,160.0,1.147999962,0.8440000016666667,47.998048000008566,5.0,normal,8,1,9,2025-09-09,0
2025-09-09 08:15:00,Branch A,266.3399963,160.0,1.230666677,0.828999996,46.40135999999984,5.0,normal,8,1,9,2025-09-09,0
2025-09-09 08:30:00,Branch A,266.6266683,160.0,1.198666652,0.8333333333333334,44.79980799999794,5.0,normal,8,1,9,2025-09-09,0
2025-09-09 08:45:00,Branch A,266.9266764,160.0,1.3600000143333333,0.8440000016666667,51.20116799999778,5.0,normal,8,1,9,2025-09-09,0
2025-09-09 09:00:00,Branch A,267.32499695,160.0,1.5819999575,0.8420000075,73.59864000000016,10.0,normal,9,1,9,2025-09-09,0
2025-09-09 09:15:00,Branch A,,160.0,,,72.53255466666815,,normal,9,1,9,2025-09-09,0
2025-09-09 09:30:00,Branch A,,160.0,,,72.53255466666815,,normal,9,1,9,2025-09-09,0
2025-09-09 09:45:00,Branch A,268.70666506666663,160.0,1.959000031,0.873999993,72.53255466666815,35.0,normal,9,1,9,2025-09-09,0
2025-09-09 10:00:00,Branch A,269.15000406666667,160.0,1.70600001,0.8369999926666667,68.8036959999954,5.0,normal,10,1,9,2025-09-09,0
2025-09-09 10:15:00,Branch A,269.6199951333333,160.0,1.860000014,0.8696666756666667,78.3984479999981,5.0,normal,10,1,9,2025-09-09,0
2025-09-09 10:30:00,Branch A,270.0433451,160.0,1.5549999873333331,0.8126666746666666,62.40233600000465,5.0,normal,10,1,9,2025-09-09,0
